Name,Dice Coefficient
IMD003.bmp,0.4136429039319646
IMD004.bmp,0.5966333658219624
IMD006.bmp,0.06528977747788714
IMD008.bmp,0.0
IMD009.bmp,0.25381585114063865
IMD010.bmp,0.0
IMD013.bmp,0.0
IMD014.bmp,0.10551667637275321
IMD015.bmp,0.6964355506917845
IMD016.bmp,0.5606271364934194
IMD017.bmp,0.7180289682805955
IMD018.bmp,0.3566248765426606
IMD019.bmp,0.512868107696734
IMD020.bmp,0.46837143688842114
IMD021.bmp,0.5128954663123411
IMD022.bmp,0.5599228240276385
IMD023.bmp,0.0
IMD024.bmp,0.0
IMD025.bmp,0.48469886298896137
IMD027.bmp,0.5880565868336124
IMD030.bmp,0.6621813663582066
IMD031.bmp,0.8918073594238143
IMD032.bmp,0.14945926395599096
IMD033.bmp,0.6993110928116653
IMD035.bmp,0.0
IMD036.bmp,0.7377071490135875
IMD037.bmp,0.0
IMD038.bmp,0.5216091756764487
IMD039.bmp,0.47981441650431866
IMD040.bmp,0.4052672099475603
IMD041.bmp,0.6973392129271224
IMD042.bmp,0.6871593048848128
IMD043.bmp,0.4301606579953564
IMD044.bmp,0.6036873816491651
IMD045.bmp,0.0
IMD047.bmp,0.5299801176809958
IMD048.bmp,0.3466786490954867
IMD049.bmp,0.5123313536817334
IMD050.bmp,0.5037345780503325
IMD057.bmp,0.7741660712004127
IMD058.bmp,0.7392792770239823
IMD061.bmp,0.6780968340602805
IMD063.bmp,0.6949707272083859
IMD064.bmp,0.821050891681769
IMD065.bmp,0.7930152039741081
IMD075.bmp,0.5638622429522719
IMD076.bmp,0.362434607474163
IMD078.bmp,0.6731131228800104
IMD080.bmp,0.7913962678344831
IMD085.bmp,0.3675325889463822
IMD088.bmp,0.5366214162167828
IMD090.bmp,0.8257597103117842
IMD091.bmp,0.8873208145631533
IMD092.bmp,0.0
IMD101.bmp,0.18778318371822106
IMD103.bmp,0.0
IMD105.bmp,0.0
IMD107.bmp,0.0
IMD108.bmp,0.0
IMD112.bmp,0.0
IMD118.bmp,0.4995504074000636
IMD120.bmp,0.5006410611927979
IMD125.bmp,0.24520352254027955
IMD126.bmp,0.19999112186352086
IMD132.bmp,0.0
IMD133.bmp,0.0
IMD134.bmp,0.43311136709437775
IMD135.bmp,0.7164791528788882
IMD137.bmp,0.0
IMD138.bmp,0.42871165171869585
IMD139.bmp,0.39023051860561964
IMD140.bmp,0.4422058256060057
IMD142.bmp,0.04418429731345586
IMD143.bmp,0.0
IMD144.bmp,0.3245556917419948
IMD146.bmp,0.09158207204896104
IMD147.bmp,0.38223855589663314
IMD149.bmp,0.6965956594323873
IMD150.bmp,0.7276
IMD152.bmp,0.8238458662727612
IMD153.bmp,0.661856833421964
IMD154.bmp,0.6321069123199398
IMD155.bmp,0.8132239185351388
IMD156.bmp,0.0
IMD157.bmp,0.7645991512673508
IMD159.bmp,0.261543905891541
IMD160.bmp,0.5505879902778665
IMD161.bmp,0.44617796146667943
IMD162.bmp,0.0
IMD164.bmp,0.6388278449493219
IMD166.bmp,0.3132365944354946
IMD168.bmp,0.6154600484261501
IMD169.bmp,0.6220587451356682
IMD170.bmp,0.4385173369948387
IMD171.bmp,0.45454247482320936
IMD173.bmp,0.6158709863525266
IMD175.bmp,0.0
IMD176.bmp,0.3898840885142255
IMD177.bmp,0.3443017273687438
IMD182.bmp,0.0
IMD196.bmp,0.0
IMD197.bmp,0.4816942279262002
IMD198.bmp,0.0
IMD199.bmp,0.0
IMD200.bmp,0.0
IMD203.bmp,0.1876541350552533
IMD204.bmp,0.0
IMD206.bmp,0.4636677199858272
IMD207.bmp,0.22975979441542835
IMD208.bmp,0.5423299916619806
IMD210.bmp,0.6954296829990715
IMD211.bmp,0.5631810736840429
IMD219.bmp,0.7604539457231311
IMD226.bmp,0.494998452428327
IMD240.bmp,0.901459862559852
IMD242.bmp,0.5739309690701302
IMD243.bmp,0.6991169862584252
IMD251.bmp,0.4278198632734628
IMD254.bmp,0.599613255044643
IMD256.bmp,0.44925158602801213
IMD278.bmp,0.0
IMD279.bmp,0.14878841607565013
IMD280.bmp,0.0
IMD284.bmp,0.0050380790733847575
IMD285.bmp,0.6460659698295544
IMD304.bmp,0.004373894240220169
IMD305.bmp,0.42042611082768505
IMD306.bmp,0.39433483335211117
IMD312.bmp,0.5160464143842777
IMD328.bmp,0.3025767595144381
IMD331.bmp,0.4551284172352408
IMD339.bmp,0.44675098912387046
IMD347.bmp,0.7316115419930842
IMD348.bmp,0.8338778048253921
IMD349.bmp,0.7851682536104659
IMD356.bmp,0.0
IMD360.bmp,0.38546833207821546
IMD364.bmp,0.0
IMD365.bmp,0.0
IMD367.bmp,0.0
IMD368.bmp,0.0
IMD369.bmp,0.6867440024962831
IMD370.bmp,0.3977820888018252
IMD371.bmp,0.7797094972067039
IMD372.bmp,0.2252046309269228
IMD374.bmp,0.04134996973162037
IMD375.bmp,0.0
IMD376.bmp,0.4988661170336774
IMD378.bmp,0.0
IMD379.bmp,0.5854232184379092
IMD380.bmp,0.4217180335653129
IMD381.bmp,0.0
IMD382.bmp,0.5247611206746002
IMD383.bmp,0.0
IMD384.bmp,0.4303567112614982
IMD385.bmp,0.0
IMD386.bmp,0.4508426829860605
IMD388.bmp,0.5439001261421478
IMD389.bmp,0.6593083901883154
IMD390.bmp,0.0
IMD392.bmp,0.0
IMD393.bmp,0.00021641952551884716
IMD394.bmp,0.616382319511196
IMD395.bmp,0.6548387678871105
IMD396.bmp,0.47990270416360115
IMD397.bmp,0.5247117895627272
IMD398.bmp,0.3311762503011409
IMD399.bmp,0.46613240642399667
IMD400.bmp,0.47747961687643475
IMD402.bmp,0.6761114415285109
IMD403.bmp,0.7225861719155076
IMD404.bmp,0.6208772759878513
IMD405.bmp,0.6015064583869288
IMD406.bmp,0.6055245242852884
IMD407.bmp,0.6562737855383927
IMD408.bmp,0.2462885962277276
IMD409.bmp,0.7514997920231219
IMD410.bmp,0.008642130385629946
IMD411.bmp,0.9545599528073779
IMD413.bmp,0.823450612763547
IMD417.bmp,0.8559710737707336
IMD418.bmp,0.786841290768281
IMD419.bmp,0.873150345090805
IMD420.bmp,0.5112085286643436
IMD421.bmp,0.21726921804835062
IMD423.bmp,0.5855652392120527
IMD424.bmp,0.33866915182492646
IMD425.bmp,0.32081561598080904
IMD426.bmp,0.29452929188822
IMD427.bmp,0.6689013062729001
IMD429.bmp,0.5743557111040407
IMD430.bmp,0.5867007237122179
IMD431.bmp,0.5688408336660156
IMD432.bmp,0.3914847840874935
IMD433.bmp,0.3952758259829571
IMD434.bmp,0.6144724708435042
IMD435.bmp,0.06884955752212389
IMD436.bmp,0.5127682089507346
IMD437.bmp,0.7473193251566148
